time,temperature,current,status,formatted
21:49:18,38.47,0.7,NORMAL,21:49:18 | Temp: 38.47 | Current: 0.70 | Status: NORMAL
22:23:46,36.8,2.92,HIGH,22:23:46 | Temp: 36.80 | Current: 2.92 | Status: HIGH
22:23:48,34.4,0.32,NORMAL,22:23:48 | Temp: 34.40 | Current: 0.32 | Status: NORMAL
22:23:50,24.78,3.05,HIGH,22:23:50 | Temp: 24.78 | Current: 3.05 | Status: HIGH
22:23:52,33.21,0.45,NORMAL,22:23:52 | Temp: 33.21 | Current: 0.45 | Status: NORMAL
22:23:54,31.57,0.33,NORMAL,22:23:54 | Temp: 31.57 | Current: 0.33 | Status: NORMAL
22:23:56,38.02,0.66,NORMAL,22:23:56 | Temp: 38.02 | Current: 0.66 | Status: NORMAL
22:23:58,38.43,0.9,NORMAL,22:23:58 | Temp: 38.43 | Current: 0.90 | Status: NORMAL
22:24:00,33.13,0.58,NORMAL,22:24:00 | Temp: 33.13 | Current: 0.58 | Status: NORMAL
22:24:02,24.94,1.12,LOW,22:24:02 | Temp: 24.94 | Current: 1.12 | Status: LOW
22:24:04,27.53,1.8,LOW,22:24:04 | Temp: 27.53 | Current: 1.80 | Status: LOW
22:24:06,26.36,2.66,HIGH,22:24:06 | Temp: 26.36 | Current: 2.66 | Status: HIGH
22:24:08,32.88,1.17,LOW,22:24:08 | Temp: 32.88 | Current: 1.17 | Status: LOW
22:24:10,35.54,2.43,HIGH,22:24:10 | Temp: 35.54 | Current: 2.43 | Status: HIGH
22:24:12,29.05,1.52,LOW,22:24:12 | Temp: 29.05 | Current: 1.52 | Status: LOW
22:24:14,36.59,0.51,NORMAL,22:24:14 | Temp: 36.59 | Current: 0.51 | Status: NORMAL
22:24:16,34.5,2.41,HIGH,22:24:16 | Temp: 34.50 | Current: 2.41 | Status: HIGH
22:24:18,31.77,0.71,NORMAL,22:24:18 | Temp: 31.77 | Current: 0.71 | Status: NORMAL
22:24:20,27.27,0.53,NORMAL,22:24:20 | Temp: 27.27 | Current: 0.53 | Status: NORMAL
22:24:22,25.58,0.55,NORMAL,22:24:22 | Temp: 25.58 | Current: 0.55 | Status: NORMAL
22:24:24,25.58,2.19,HIGH,22:24:24 | Temp: 25.58 | Current: 2.19 | Status: HIGH
22:24:26,33.08,0.4,NORMAL,22:24:26 | Temp: 33.08 | Current: 0.40 | Status: NORMAL
22:24:28,28.72,0.5,NORMAL,22:24:28 | Temp: 28.72 | Current: 0.50 | Status: NORMAL
22:24:30,26.7,1.52,LOW,22:24:30 | Temp: 26.70 | Current: 1.52 | Status: LOW
22:24:32,29.42,0.12,NORMAL,22:24:32 | Temp: 29.42 | Current: 0.12 | Status: NORMAL
22:24:34,32.6,0.74,NORMAL,22:24:34 | Temp: 32.60 | Current: 0.74 | Status: NORMAL
22:24:36,30.4,0.37,NORMAL,22:24:36 | Temp: 30.40 | Current: 0.37 | Status: NORMAL
22:24:38,26.98,0.61,NORMAL,22:24:38 | Temp: 26.98 | Current: 0.61 | Status: NORMAL
22:24:40,25.72,0.45,NORMAL,22:24:40 | Temp: 25.72 | Current: 0.45 | Status: NORMAL
22:24:42,36.67,0.05,NORMAL,22:24:42 | Temp: 36.67 | Current: 0.05 | Status: NORMAL
22:24:44,31.05,1.2,LOW,22:24:44 | Temp: 31.05 | Current: 1.20 | Status: LOW
22:24:46,33.46,0.09,NORMAL,22:24:46 | Temp: 33.46 | Current: 0.09 | Status: NORMAL
22:24:48,34.84,0.02,NORMAL,22:24:48 | Temp: 34.84 | Current: 0.02 | Status: NORMAL
22:24:50,30.44,0.35,NORMAL,22:24:50 | Temp: 30.44 | Current: 0.35 | Status: NORMAL
22:24:52,31.21,0.35,NORMAL,22:24:52 | Temp: 31.21 | Current: 0.35 | Status: NORMAL
22:24:54,38.34,0.55,NORMAL,22:24:54 | Temp: 38.34 | Current: 0.55 | Status: NORMAL
22:24:56,28.42,0.85,NORMAL,22:24:56 | Temp: 28.42 | Current: 0.85 | Status: NORMAL
22:24:58,25.97,1.53,LOW,22:24:58 | Temp: 25.97 | Current: 1.53 | Status: LOW
22:25:00,27.26,1.3,LOW,22:25:00 | Temp: 27.26 | Current: 1.30 | Status: LOW
22:25:02,34.13,2.88,HIGH,22:25:02 | Temp: 34.13 | Current: 2.88 | Status: HIGH
22:25:04,31.76,0.81,NORMAL,22:25:04 | Temp: 31.76 | Current: 0.81 | Status: NORMAL
22:25:06,26.15,0.1,NORMAL,22:25:06 | Temp: 26.15 | Current: 0.10 | Status: NORMAL
22:25:08,25.64,0.39,NORMAL,22:25:08 | Temp: 25.64 | Current: 0.39 | Status: NORMAL
22:25:10,31.37,2.2,HIGH,22:25:10 | Temp: 31.37 | Current: 2.20 | Status: HIGH
22:25:12,34.53,0.82,NORMAL,22:25:12 | Temp: 34.53 | Current: 0.82 | Status: NORMAL
22:25:14,31.79,0.18,NORMAL,22:25:14 | Temp: 31.79 | Current: 0.18 | Status: NORMAL
22:25:16,38.02,0.54,NORMAL,22:25:16 | Temp: 38.02 | Current: 0.54 | Status: NORMAL
22:25:18,32.72,0.72,NORMAL,22:25:18 | Temp: 32.72 | Current: 0.72 | Status: NORMAL
22:25:20,28.73,0.57,NORMAL,22:25:20 | Temp: 28.73 | Current: 0.57 | Status: NORMAL
22:25:22,35.31,1.84,LOW,22:25:22 | Temp: 35.31 | Current: 1.84 | Status: LOW
22:25:24,33.19,0.24,NORMAL,22:25:24 | Temp: 33.19 | Current: 0.24 | Status: NORMAL
22:25:26,28.22,0.05,NORMAL,22:25:26 | Temp: 28.22 | Current: 0.05 | Status: NORMAL
22:25:28,25.32,0.32,NORMAL,22:25:28 | Temp: 25.32 | Current: 0.32 | Status: NORMAL
22:25:30,31.07,3.19,HIGH,22:25:30 | Temp: 31.07 | Current: 3.19 | Status: HIGH
22:25:32,30.52,0.4,NORMAL,22:25:32 | Temp: 30.52 | Current: 0.40 | Status: NORMAL
22:25:34,29.39,0.1,NORMAL,22:25:34 | Temp: 29.39 | Current: 0.10 | Status: NORMAL
22:25:36,37.6,0.84,NORMAL,22:25:36 | Temp: 37.60 | Current: 0.84 | Status: NORMAL
22:25:38,36.34,0.04,NORMAL,22:25:38 | Temp: 36.34 | Current: 0.04 | Status: NORMAL
22:25:40,37.77,0.37,NORMAL,22:25:40 | Temp: 37.77 | Current: 0.37 | Status: NORMAL
22:25:42,34.61,2.99,HIGH,22:25:42 | Temp: 34.61 | Current: 2.99 | Status: HIGH
22:25:44,31.55,1.83,LOW,22:25:44 | Temp: 31.55 | Current: 1.83 | Status: LOW
22:25:46,25.58,2.83,HIGH,22:25:46 | Temp: 25.58 | Current: 2.83 | Status: HIGH
22:25:48,26.01,3.38,HIGH,22:25:48 | Temp: 26.01 | Current: 3.38 | Status: HIGH
22:25:50,34.02,0.84,NORMAL,22:25:50 | Temp: 34.02 | Current: 0.84 | Status: NORMAL
22:25:52,37.67,0.88,NORMAL,22:25:52 | Temp: 37.67 | Current: 0.88 | Status: NORMAL
22:25:54,27.0,0.8,NORMAL,22:25:54 | Temp: 27.00 | Current: 0.80 | Status: NORMAL
22:25:56,26.36,1.74,LOW,22:25:56 | Temp: 26.36 | Current: 1.74 | Status: LOW
22:25:58,28.22,3.29,HIGH,22:25:58 | Temp: 28.22 | Current: 3.29 | Status: HIGH
22:26:00,35.13,0.87,NORMAL,22:26:00 | Temp: 35.13 | Current: 0.87 | Status: NORMAL
22:26:02,37.65,0.61,NORMAL,22:26:02 | Temp: 37.65 | Current: 0.61 | Status: NORMAL
22:26:04,26.95,1.42,LOW,22:26:04 | Temp: 26.95 | Current: 1.42 | Status: LOW
22:26:06,33.23,0.07,NORMAL,22:26:06 | Temp: 33.23 | Current: 0.07 | Status: NORMAL
22:26:08,29.31,1.84,LOW,22:26:08 | Temp: 29.31 | Current: 1.84 | Status: LOW
22:26:10,31.11,2.43,HIGH,22:26:10 | Temp: 31.11 | Current: 2.43 | Status: HIGH
22:26:12,36.37,0.21,NORMAL,22:26:12 | Temp: 36.37 | Current: 0.21 | Status: NORMAL
22:26:14,25.31,2.21,HIGH,22:26:14 | Temp: 25.31 | Current: 2.21 | Status: HIGH
22:26:16,29.86,0.77,NORMAL,22:26:16 | Temp: 29.86 | Current: 0.77 | Status: NORMAL
22:26:18,30.16,1.1,LOW,22:26:18 | Temp: 30.16 | Current: 1.10 | Status: LOW
22:26:20,26.57,3.17,HIGH,22:26:20 | Temp: 26.57 | Current: 3.17 | Status: HIGH
22:26:22,30.98,0.67,NORMAL,22:26:22 | Temp: 30.98 | Current: 0.67 | Status: NORMAL
22:26:24,30.21,0.34,NORMAL,22:26:24 | Temp: 30.21 | Current: 0.34 | Status: NORMAL
22:26:26,35.7,1.0,LOW,22:26:26 | Temp: 35.70 | Current: 1.00 | Status: LOW
22:26:28,29.63,3.3,HIGH,22:26:28 | Temp: 29.63 | Current: 3.30 | Status: HIGH
22:26:30,33.7,1.88,LOW,22:26:30 | Temp: 33.70 | Current: 1.88 | Status: LOW
22:26:32,25.08,1.67,LOW,22:26:32 | Temp: 25.08 | Current: 1.67 | Status: LOW
22:26:34,25.21,0.29,NORMAL,22:26:34 | Temp: 25.21 | Current: 0.29 | Status: NORMAL
22:26:36,35.0,0.76,NORMAL,22:26:36 | Temp: 35.00 | Current: 0.76 | Status: NORMAL
22:26:38,32.22,1.54,LOW,22:26:38 | Temp: 32.22 | Current: 1.54 | Status: LOW
22:26:40,28.97,0.19,NORMAL,22:26:40 | Temp: 28.97 | Current: 0.19 | Status: NORMAL
22:26:42,27.66,0.45,NORMAL,22:26:42 | Temp: 27.66 | Current: 0.45 | Status: NORMAL
22:26:44,30.45,1.67,LOW,22:26:44 | Temp: 30.45 | Current: 1.67 | Status: LOW
22:26:46,28.43,0.17,NORMAL,22:26:46 | Temp: 28.43 | Current: 0.17 | Status: NORMAL
22:26:48,37.69,1.59,LOW,22:26:48 | Temp: 37.69 | Current: 1.59 | Status: LOW
22:26:50,33.72,0.36,NORMAL,22:26:50 | Temp: 33.72 | Current: 0.36 | Status: NORMAL
22:26:52,37.11,0.75,NORMAL,22:26:52 | Temp: 37.11 | Current: 0.75 | Status: NORMAL
22:26:54,26.78,1.26,LOW,22:26:54 | Temp: 26.78 | Current: 1.26 | Status: LOW
22:26:56,29.26,3.48,HIGH,22:26:56 | Temp: 29.26 | Current: 3.48 | Status: HIGH
22:26:58,36.96,1.84,LOW,22:26:58 | Temp: 36.96 | Current: 1.84 | Status: LOW
22:27:00,30.23,0.69,NORMAL,22:27:00 | Temp: 30.23 | Current: 0.69 | Status: NORMAL
22:27:02,32.16,1.71,LOW,22:27:02 | Temp: 32.16 | Current: 1.71 | Status: LOW
22:27:04,29.71,0.85,NORMAL,22:27:04 | Temp: 29.71 | Current: 0.85 | Status: NORMAL
22:27:06,32.96,0.42,NORMAL,22:27:06 | Temp: 32.96 | Current: 0.42 | Status: NORMAL
22:27:08,38.23,0.37,NORMAL,22:27:08 | Temp: 38.23 | Current: 0.37 | Status: NORMAL
22:27:10,35.85,0.4,NORMAL,22:27:10 | Temp: 35.85 | Current: 0.40 | Status: NORMAL
22:27:12,32.39,2.26,HIGH,22:27:12 | Temp: 32.39 | Current: 2.26 | Status: HIGH
22:27:14,24.85,1.57,LOW,22:27:14 | Temp: 24.85 | Current: 1.57 | Status: LOW
22:27:16,28.02,0.53,NORMAL,22:27:16 | Temp: 28.02 | Current: 0.53 | Status: NORMAL
22:27:18,35.91,1.67,LOW,22:27:18 | Temp: 35.91 | Current: 1.67 | Status: LOW
22:27:20,32.19,2.9,HIGH,22:27:20 | Temp: 32.19 | Current: 2.90 | Status: HIGH
22:27:22,27.2,0.7,NORMAL,22:27:22 | Temp: 27.20 | Current: 0.70 | Status: NORMAL
22:27:24,25.01,0.06,NORMAL,22:27:24 | Temp: 25.01 | Current: 0.06 | Status: NORMAL
22:27:26,34.42,0.4,NORMAL,22:27:26 | Temp: 34.42 | Current: 0.40 | Status: NORMAL
22:27:28,26.81,1.58,LOW,22:27:28 | Temp: 26.81 | Current: 1.58 | Status: LOW
22:27:30,32.19,0.4,NORMAL,22:27:30 | Temp: 32.19 | Current: 0.40 | Status: NORMAL
22:27:32,36.23,0.2,NORMAL,22:27:32 | Temp: 36.23 | Current: 0.20 | Status: NORMAL
22:27:34,31.62,0.48,NORMAL,22:27:34 | Temp: 31.62 | Current: 0.48 | Status: NORMAL
22:27:36,37.34,2.99,HIGH,22:27:36 | Temp: 37.34 | Current: 2.99 | Status: HIGH
22:27:38,35.28,2.35,HIGH,22:27:38 | Temp: 35.28 | Current: 2.35 | Status: HIGH
22:27:40,37.33,2.67,HIGH,22:27:40 | Temp: 37.33 | Current: 2.67 | Status: HIGH
22:27:42,26.08,2.22,HIGH,22:27:42 | Temp: 26.08 | Current: 2.22 | Status: HIGH
22:27:44,37.24,1.05,LOW,22:27:44 | Temp: 37.24 | Current: 1.05 | Status: LOW
22:27:46,36.72,0.31,NORMAL,22:27:46 | Temp: 36.72 | Current: 0.31 | Status: NORMAL
22:27:48,37.96,1.69,LOW,22:27:48 | Temp: 37.96 | Current: 1.69 | Status: LOW
22:27:50,28.55,1.15,LOW,22:27:50 | Temp: 28.55 | Current: 1.15 | Status: LOW
22:27:52,37.65,1.85,LOW,22:27:52 | Temp: 37.65 | Current: 1.85 | Status: LOW
22:27:54,37.54,1.88,LOW,22:27:54 | Temp: 37.54 | Current: 1.88 | Status: LOW
22:27:56,28.41,0.62,NORMAL,22:27:56 | Temp: 28.41 | Current: 0.62 | Status: NORMAL
22:27:58,28.38,0.57,NORMAL,22:27:58 | Temp: 28.38 | Current: 0.57 | Status: NORMAL
22:28:00,27.92,0.49,NORMAL,22:28:00 | Temp: 27.92 | Current: 0.49 | Status: NORMAL
22:28:02,34.58,1.57,LOW,22:28:02 | Temp: 34.58 | Current: 1.57 | Status: LOW
22:28:04,37.55,0.58,NORMAL,22:28:04 | Temp: 37.55 | Current: 0.58 | Status: NORMAL
22:28:06,33.96,0.51,NORMAL,22:28:06 | Temp: 33.96 | Current: 0.51 | Status: NORMAL
22:28:08,32.76,0.75,NORMAL,22:28:08 | Temp: 32.76 | Current: 0.75 | Status: NORMAL
22:28:10,27.19,3.05,HIGH,22:28:10 | Temp: 27.19 | Current: 3.05 | Status: HIGH
22:28:12,28.09,1.13,LOW,22:28:12 | Temp: 28.09 | Current: 1.13 | Status: LOW
22:28:14,34.81,0.51,NORMAL,22:28:14 | Temp: 34.81 | Current: 0.51 | Status: NORMAL
22:28:16,32.77,0.74,NORMAL,22:28:16 | Temp: 32.77 | Current: 0.74 | Status: NORMAL
22:28:18,30.03,2.32,HIGH,22:28:18 | Temp: 30.03 | Current: 2.32 | Status: HIGH
22:28:20,33.6,0.19,NORMAL,22:28:20 | Temp: 33.60 | Current: 0.19 | Status: NORMAL
22:28:22,26.14,0.28,NORMAL,22:28:22 | Temp: 26.14 | Current: 0.28 | Status: NORMAL
22:28:24,37.07,0.19,NORMAL,22:28:24 | Temp: 37.07 | Current: 0.19 | Status: NORMAL
22:28:26,28.91,0.68,NORMAL,22:28:26 | Temp: 28.91 | Current: 0.68 | Status: NORMAL
22:28:28,26.14,0.23,NORMAL,22:28:28 | Temp: 26.14 | Current: 0.23 | Status: NORMAL
22:28:30,36.61,0.33,NORMAL,22:28:30 | Temp: 36.61 | Current: 0.33 | Status: NORMAL
22:28:32,29.59,3.15,HIGH,22:28:32 | Temp: 29.59 | Current: 3.15 | Status: HIGH
22:28:34,24.76,3.19,HIGH,22:28:34 | Temp: 24.76 | Current: 3.19 | Status: HIGH
22:28:36,27.89,0.09,NORMAL,22:28:36 | Temp: 27.89 | Current: 0.09 | Status: NORMAL
22:28:38,36.0,0.34,NORMAL,22:28:38 | Temp: 36.00 | Current: 0.34 | Status: NORMAL
22:28:40,33.28,1.72,LOW,22:28:40 | Temp: 33.28 | Current: 1.72 | Status: LOW
22:28:42,34.41,0.54,NORMAL,22:28:42 | Temp: 34.41 | Current: 0.54 | Status: NORMAL
22:28:44,36.39,2.45,HIGH,22:28:44 | Temp: 36.39 | Current: 2.45 | Status: HIGH
22:28:46,27.1,1.37,LOW,22:28:46 | Temp: 27.10 | Current: 1.37 | Status: LOW
22:28:48,27.14,3.12,HIGH,22:28:48 | Temp: 27.14 | Current: 3.12 | Status: HIGH
22:28:50,24.69,1.44,LOW,22:28:50 | Temp: 24.69 | Current: 1.44 | Status: LOW
22:28:52,33.04,0.41,NORMAL,22:28:52 | Temp: 33.04 | Current: 0.41 | Status: NORMAL
22:28:54,35.0,0.34,NORMAL,22:28:54 | Temp: 35.00 | Current: 0.34 | Status: NORMAL
22:28:56,27.26,0.62,NORMAL,22:28:56 | Temp: 27.26 | Current: 0.62 | Status: NORMAL
22:28:58,38.42,1.42,LOW,22:28:58 | Temp: 38.42 | Current: 1.42 | Status: LOW
22:29:00,33.13,1.64,LOW,22:29:00 | Temp: 33.13 | Current: 1.64 | Status: LOW
22:29:02,31.58,2.87,HIGH,22:29:02 | Temp: 31.58 | Current: 2.87 | Status: HIGH
22:29:04,35.39,2.95,HIGH,22:29:04 | Temp: 35.39 | Current: 2.95 | Status: HIGH
22:29:06,35.37,2.38,HIGH,22:29:06 | Temp: 35.37 | Current: 2.38 | Status: HIGH
22:29:08,38.46,1.88,LOW,22:29:08 | Temp: 38.46 | Current: 1.88 | Status: LOW
22:29:10,37.91,2.31,HIGH,22:29:10 | Temp: 37.91 | Current: 2.31 | Status: HIGH
22:29:12,25.78,1.12,LOW,22:29:12 | Temp: 25.78 | Current: 1.12 | Status: LOW
22:29:14,34.39,0.62,NORMAL,22:29:14 | Temp: 34.39 | Current: 0.62 | Status: NORMAL
22:29:16,31.89,1.36,LOW,22:29:16 | Temp: 31.89 | Current: 1.36 | Status: LOW
22:29:18,35.11,0.05,NORMAL,22:29:18 | Temp: 35.11 | Current: 0.05 | Status: NORMAL
22:29:20,31.98,0.68,NORMAL,22:29:20 | Temp: 31.98 | Current: 0.68 | Status: NORMAL
22:29:22,31.89,1.3,LOW,22:29:22 | Temp: 31.89 | Current: 1.30 | Status: LOW
22:29:24,31.96,0.79,NORMAL,22:29:24 | Temp: 31.96 | Current: 0.79 | Status: NORMAL
22:29:26,28.67,0.47,NORMAL,22:29:26 | Temp: 28.67 | Current: 0.47 | Status: NORMAL
22:29:28,29.89,0.48,NORMAL,22:29:28 | Temp: 29.89 | Current: 0.48 | Status: NORMAL
22:29:30,30.97,3.11,HIGH,22:29:30 | Temp: 30.97 | Current: 3.11 | Status: HIGH
22:29:32,29.02,0.28,NORMAL,22:29:32 | Temp: 29.02 | Current: 0.28 | Status: NORMAL
22:29:34,31.44,3.14,HIGH,22:29:34 | Temp: 31.44 | Current: 3.14 | Status: HIGH
22:29:36,28.16,0.71,NORMAL,22:29:36 | Temp: 28.16 | Current: 0.71 | Status: NORMAL
22:29:38,27.23,0.58,NORMAL,22:29:38 | Temp: 27.23 | Current: 0.58 | Status: NORMAL
22:29:40,35.6,2.84,HIGH,22:29:40 | Temp: 35.60 | Current: 2.84 | Status: HIGH
22:29:42,36.13,0.82,NORMAL,22:29:42 | Temp: 36.13 | Current: 0.82 | Status: NORMAL
22:29:44,36.48,0.54,NORMAL,22:29:44 | Temp: 36.48 | Current: 0.54 | Status: NORMAL
22:29:46,33.47,1.07,LOW,22:29:46 | Temp: 33.47 | Current: 1.07 | Status: LOW
22:29:48,36.9,0.7,NORMAL,22:29:48 | Temp: 36.90 | Current: 0.70 | Status: NORMAL
22:29:50,36.9,0.71,NORMAL,22:29:50 | Temp: 36.90 | Current: 0.71 | Status: NORMAL
22:29:52,27.29,0.26,NORMAL,22:29:52 | Temp: 27.29 | Current: 0.26 | Status: NORMAL
22:29:54,27.65,0.09,NORMAL,22:29:54 | Temp: 27.65 | Current: 0.09 | Status: NORMAL
22:29:56,31.29,1.8,LOW,22:29:56 | Temp: 31.29 | Current: 1.80 | Status: LOW
22:29:58,25.56,0.15,NORMAL,22:29:58 | Temp: 25.56 | Current: 0.15 | Status: NORMAL
22:30:00,34.01,0.36,NORMAL,22:30:00 | Temp: 34.01 | Current: 0.36 | Status: NORMAL
22:30:02,35.16,1.71,LOW,22:30:02 | Temp: 35.16 | Current: 1.71 | Status: LOW
22:30:04,37.74,1.43,LOW,22:30:04 | Temp: 37.74 | Current: 1.43 | Status: LOW
22:30:06,32.56,0.74,NORMAL,22:30:06 | Temp: 32.56 | Current: 0.74 | Status: NORMAL
22:30:08,33.39,0.1,NORMAL,22:30:08 | Temp: 33.39 | Current: 0.10 | Status: NORMAL
22:30:10,34.82,0.71,NORMAL,22:30:10 | Temp: 34.82 | Current: 0.71 | Status: NORMAL
22:30:12,27.46,0.44,NORMAL,22:30:12 | Temp: 27.46 | Current: 0.44 | Status: NORMAL
22:30:14,31.44,0.76,NORMAL,22:30:14 | Temp: 31.44 | Current: 0.76 | Status: NORMAL
22:30:16,27.52,0.49,NORMAL,22:30:16 | Temp: 27.52 | Current: 0.49 | Status: NORMAL
22:30:18,34.73,0.39,NORMAL,22:30:18 | Temp: 34.73 | Current: 0.39 | Status: NORMAL
22:30:20,28.91,3.44,HIGH,22:30:20 | Temp: 28.91 | Current: 3.44 | Status: HIGH
22:30:22,34.27,0.6,NORMAL,22:30:22 | Temp: 34.27 | Current: 0.60 | Status: NORMAL
22:30:24,32.96,0.73,NORMAL,22:30:24 | Temp: 32.96 | Current: 0.73 | Status: NORMAL
22:30:26,31.79,0.57,NORMAL,22:30:26 | Temp: 31.79 | Current: 0.57 | Status: NORMAL
22:30:28,27.93,0.55,NORMAL,22:30:28 | Temp: 27.93 | Current: 0.55 | Status: NORMAL
22:30:30,30.55,1.01,LOW,22:30:30 | Temp: 30.55 | Current: 1.01 | Status: LOW
22:30:32,26.17,0.77,NORMAL,22:30:32 | Temp: 26.17 | Current: 0.77 | Status: NORMAL
22:30:34,37.55,0.69,NORMAL,22:30:34 | Temp: 37.55 | Current: 0.69 | Status: NORMAL
22:30:36,38.31,1.85,LOW,22:30:36 | Temp: 38.31 | Current: 1.85 | Status: LOW
22:30:38,30.16,0.57,NORMAL,22:30:38 | Temp: 30.16 | Current: 0.57 | Status: NORMAL
22:30:40,29.9,0.3,NORMAL,22:30:40 | Temp: 29.90 | Current: 0.30 | Status: NORMAL
22:30:42,33.55,1.36,LOW,22:30:42 | Temp: 33.55 | Current: 1.36 | Status: LOW
22:30:44,28.88,2.15,HIGH,22:30:44 | Temp: 28.88 | Current: 2.15 | Status: HIGH
22:30:46,36.75,2.36,HIGH,22:30:46 | Temp: 36.75 | Current: 2.36 | Status: HIGH
22:30:48,29.05,0.16,NORMAL,22:30:48 | Temp: 29.05 | Current: 0.16 | Status: NORMAL
22:30:50,25.25,0.38,NORMAL,22:30:50 | Temp: 25.25 | Current: 0.38 | Status: NORMAL
22:30:52,27.45,1.62,LOW,22:30:52 | Temp: 27.45 | Current: 1.62 | Status: LOW
22:30:54,30.9,1.47,LOW,22:30:54 | Temp: 30.90 | Current: 1.47 | Status: LOW
22:30:56,28.1,0.77,NORMAL,22:30:56 | Temp: 28.10 | Current: 0.77 | Status: NORMAL
22:30:58,30.36,0.65,NORMAL,22:30:58 | Temp: 30.36 | Current: 0.65 | Status: NORMAL
22:31:00,35.87,1.83,LOW,22:31:00 | Temp: 35.87 | Current: 1.83 | Status: LOW
22:31:02,36.2,0.65,NORMAL,22:31:02 | Temp: 36.20 | Current: 0.65 | Status: NORMAL
22:31:04,30.83,1.34,LOW,22:31:04 | Temp: 30.83 | Current: 1.34 | Status: LOW
22:31:06,29.97,1.74,LOW,22:31:06 | Temp: 29.97 | Current: 1.74 | Status: LOW
22:31:08,35.42,0.38,NORMAL,22:31:08 | Temp: 35.42 | Current: 0.38 | Status: NORMAL
22:31:10,32.55,0.84,NORMAL,22:31:10 | Temp: 32.55 | Current: 0.84 | Status: NORMAL
22:31:12,26.76,1.39,LOW,22:31:12 | Temp: 26.76 | Current: 1.39 | Status: LOW
22:31:14,26.09,0.22,NORMAL,22:31:14 | Temp: 26.09 | Current: 0.22 | Status: NORMAL
22:31:16,31.65,0.59,NORMAL,22:31:16 | Temp: 31.65 | Current: 0.59 | Status: NORMAL
22:31:18,30.23,1.01,LOW,22:31:18 | Temp: 30.23 | Current: 1.01 | Status: LOW
22:31:20,37.38,0.74,NORMAL,22:31:20 | Temp: 37.38 | Current: 0.74 | Status: NORMAL
22:31:22,28.24,2.58,HIGH,22:31:22 | Temp: 28.24 | Current: 2.58 | Status: HIGH
22:31:24,25.99,3.03,HIGH,22:31:24 | Temp: 25.99 | Current: 3.03 | Status: HIGH
22:31:26,38.05,0.78,NORMAL,22:31:26 | Temp: 38.05 | Current: 0.78 | Status: NORMAL
22:31:28,32.17,0.65,NORMAL,22:31:28 | Temp: 32.17 | Current: 0.65 | Status: NORMAL
22:31:30,24.61,2.43,HIGH,22:31:30 | Temp: 24.61 | Current: 2.43 | Status: HIGH
22:31:32,32.66,0.88,NORMAL,22:31:32 | Temp: 32.66 | Current: 0.88 | Status: NORMAL
22:31:34,31.12,1.78,LOW,22:31:34 | Temp: 31.12 | Current: 1.78 | Status: LOW
22:31:36,35.75,0.56,NORMAL,22:31:36 | Temp: 35.75 | Current: 0.56 | Status: NORMAL
22:31:38,31.48,0.79,NORMAL,22:31:38 | Temp: 31.48 | Current: 0.79 | Status: NORMAL
22:31:40,25.75,0.79,NORMAL,22:31:40 | Temp: 25.75 | Current: 0.79 | Status: NORMAL
22:31:42,37.5,2.8,HIGH,22:31:42 | Temp: 37.50 | Current: 2.80 | Status: HIGH
22:31:44,26.13,0.31,NORMAL,22:31:44 | Temp: 26.13 | Current: 0.31 | Status: NORMAL
22:31:46,38.01,3.43,HIGH,22:31:46 | Temp: 38.01 | Current: 3.43 | Status: HIGH
22:31:48,31.45,0.37,NORMAL,22:31:48 | Temp: 31.45 | Current: 0.37 | Status: NORMAL
22:31:50,37.2,1.71,LOW,22:31:50 | Temp: 37.20 | Current: 1.71 | Status: LOW
22:31:52,37.38,3.47,HIGH,22:31:52 | Temp: 37.38 | Current: 3.47 | Status: HIGH
22:31:54,33.35,1.61,LOW,22:31:54 | Temp: 33.35 | Current: 1.61 | Status: LOW
22:31:56,32.44,0.52,NORMAL,22:31:56 | Temp: 32.44 | Current: 0.52 | Status: NORMAL
22:31:58,35.33,0.16,NORMAL,22:31:58 | Temp: 35.33 | Current: 0.16 | Status: NORMAL
22:32:00,26.78,0.3,NORMAL,22:32:00 | Temp: 26.78 | Current: 0.30 | Status: NORMAL
22:32:02,36.74,0.42,NORMAL,22:32:02 | Temp: 36.74 | Current: 0.42 | Status: NORMAL
22:32:04,36.47,0.88,NORMAL,22:32:04 | Temp: 36.47 | Current: 0.88 | Status: NORMAL
22:32:06,26.32,1.43,LOW,22:32:06 | Temp: 26.32 | Current: 1.43 | Status: LOW
22:32:08,35.9,0.38,NORMAL,22:32:08 | Temp: 35.90 | Current: 0.38 | Status: NORMAL
22:32:10,27.22,0.29,NORMAL,22:32:10 | Temp: 27.22 | Current: 0.29 | Status: NORMAL
22:32:12,26.01,0.03,NORMAL,22:32:12 | Temp: 26.01 | Current: 0.03 | Status: NORMAL
22:32:14,33.69,1.6,LOW,22:32:14 | Temp: 33.69 | Current: 1.60 | Status: LOW
22:32:16,28.94,1.29,LOW,22:32:16 | Temp: 28.94 | Current: 1.29 | Status: LOW
22:32:18,30.52,0.19,NORMAL,22:32:18 | Temp: 30.52 | Current: 0.19 | Status: NORMAL
22:32:20,24.82,0.79,NORMAL,22:32:20 | Temp: 24.82 | Current: 0.79 | Status: NORMAL
22:32:22,37.75,0.18,NORMAL,22:32:22 | Temp: 37.75 | Current: 0.18 | Status: NORMAL
